item_id,title,price_raw,tags_raw,review_raw,cover_url
2869680,《猎人：荒野的召唤™》 桑达帕坦尼泊尔狩猎保护区,¥26.40,"[21, 599, 701, 9564]",多半好评<br>此游戏的 442 篇用户评测中有 72% 为好评。,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2869680/capsule_231x87.jpg?t=1731925679
1629520,A Little to the Left,¥72.00,"[1664, 1654, 4726, 597, 4182, 1698, 4166]","特别好评<br>此游戏的 2,265 篇用户评测中有 88% 为好评。<br><br>此产品的总体评价是基于您的偏好用以您语言撰写的评测计算得出的。",https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1629520/capsule_231x87.jpg?t=1763464682
1146960,Frostpunk: The Last Autumn,¥9.90,"[9, 599, 1662, 4328, 1777]","多半好评<br>此游戏的 1,396 篇用户评测中有 76% 为好评。",https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1146960/capsule_231x87.jpg?t=1727865885
3579790,Cities: Skylines II - Creator Pack: Skyscrapers,¥36.00,[599],特别好评<br>此游戏的 65 篇用户评测中有 80% 为好评。,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/3579790/c27144287e0c58f28788ae9961b3daf80b61401d/capsule_231x87_schinese.jpg?t=1764752443
3067190,Age of Empires IV: Dynasties of the East,¥98.00,"[9, 3987]",褒贬不一<br>此游戏的 875 篇用户评测中有 63% 为好评。,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/3067190/8174af700122303ded5b7006d789e5ddd5fef525/capsule_231x87.jpg?t=1762279204
1969870,生死狙击2,免费,"[113, 1663, 1775, 1774, 3859, 176981, 1685]","褒贬不一<br>此游戏的 19,428 篇用户评测中有 56% 为好评。<br><br>此产品的总体评价是基于您的偏好用以您语言撰写的评测计算得出的。",https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1969870/cbdd34771d3e849959b036a212379423cadc1ab4/capsule_231x87_schinese.jpg?t=1765444094
821250,Flotsam,¥40.00,"[7332, 220585, 3810, 4328, 8945, 255534, 1662]",褒贬不一<br>此游戏的 567 篇用户评测中有 60% 为好评。<br><br>此产品的总体评价是基于您的偏好用以您语言撰写的评测计算得出的。,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/821250/f0d5fe744693baaf245e60d0e4dc05ee6e283df7/capsule_231x87_alt_assets_5_schinese.jpg?t=1765294523
3410460,Street Fighter 6 - Year 3 Character Pass,¥148.00,"[19, 21]",褒贬不一<br>此游戏的 61 篇用户评测中有 57% 为好评。,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/3410460/1119bed10001e616e190bcb4af3eeede7be99d97/capsule_231x87.jpg?t=1753295474
3579760,Cities: Skylines II - Creator Pack: Supply Chains,¥36.00,[599],多半好评<br>此游戏的 52 篇用户评测中有 75% 为好评。,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/3579760/c43df18aca9282bced756e87559554d2c04af356/capsule_231x87_schinese.jpg?t=1764752429
1174180,Red Dead Redemption 2,¥279.00,"[1695, 1742, 1647, 3859, 21, 19, 4175]","特别好评<br>此游戏的 223,383 篇用户评测中有 89% 为好评。<br><br>此产品的总体评价是基于您的偏好用以您语言撰写的评测计算得出的。",https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1174180/capsule_231x87.jpg?t=1759502961
4158170,Warframe：Gyre Prime Access - Prime 组合包,¥418.00,"[19, 113, 122, 4345, 4667]",,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/4158170/0594ab25ae35f5ce54659c26ae4f73d741ef20db/capsule_231x87.jpg?t=1765382610
1190000,Car Mechanic Simulator 2021,¥20.24,"[599, 1100687, 3810, 4175, 1669, 1644, 699]","特别好评<br>此游戏的 1,089 篇用户评测中有 92% 为好评。<br><br>此产品的总体评价是基于您的偏好用以您语言撰写的评测计算得出的。",https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1190000/capsule_231x87.jpg?t=1764939191
1051310,Paper Dolls: Original / 纸人,¥17.40,"[1667, 21, 4064, 19, 492, 1664, 3859]","特别好评<br>此游戏的 4,020 篇用户评测中有 86% 为好评。<br><br>此产品的总体评价是基于您的偏好用以您语言撰写的评测计算得出的。",https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1051310/capsule_231x87_schinese.jpg?t=1667556779
2644470,PICO PARK 2,¥40.00,"[597, 3859, 3843, 19, 1685, 1625, 4726]","特别好评<br>此游戏的 1,245 篇用户评测中有 82% 为好评。<br><br>此产品的总体评价是基于您的偏好用以您语言撰写的评测计算得出的。",https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2644470/capsule_231x87.jpg?t=1760143639
2383430,《猎人：荒野的召唤™》澳大利亚翡翠海岸,¥15.50,"[599, 701, 21, 9564, 1654, 1695, 5900]",特别好评<br>此游戏的 472 篇用户评测中有 88% 为好评。,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2383430/capsule_231x87.jpg?t=1731925866
3804850,双点博物馆：百兽博物馆,¥44.00,"[599, 597, 9, 1643, 4328, 3810, 10235]",特别好评<br>此游戏的 97 篇用户评测中有 91% 为好评。,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/3804850/5e37c852247619b9d9eb9c6ecbce5bc445dee8b0/capsule_231x87_schinese.jpg?t=1764860036
3892760,君临传奇,免费,"[493, 5363, 4004, 4236, 1754, 3810, 1646]",特别好评<br>此游戏的 181 篇用户评测中有 80% 为好评。,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/3892760/46bb9f33951e350990bb654f91484125bf1f3a62/capsule_231x87.jpg?t=1756440266
508440,Totally Accurate Battle Simulator,¥23.80,"[3810, 599, 4136, 1678, 9, 3968, 4182]","好评如潮<br>此游戏的 17,208 篇用户评测中有 97% 为好评。<br><br>此产品的总体评价是基于您的偏好用以您语言撰写的评测计算得出的。",https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/508440/capsule_231x87.jpg?t=1730715415
1843410,《猎人：荒野的召唤™》现代步枪包,¥8.10,"[599, 701, 21]",特别好评<br>此游戏的 587 篇用户评测中有 83% 为好评。,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1843410/capsule_231x87.jpg?t=1732025012
1562430,《渔帆暗涌》,¥44.00,"[3834, 15564, 7432, 21, 1695, 6276, 5716]","特别好评<br>此游戏的 2,810 篇用户评测中有 89% 为好评。<br><br>此产品的总体评价是基于您的偏好用以您语言撰写的评测计算得出的。",https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1562430/83e07f0aebdbf21e60672ea8d6468a2febf715ed/capsule_231x87_schinese.jpg?t=1764247602
1880360,MONSTER HUNTER RISE: SUNBREAK,¥29.70,"[19, 3859, 1685, 4747, 9564, 122, 4231]","多半差评<br>此游戏的 1,448 篇用户评测中有 36% 为好评。<br><br>此产品的总体评价是基于您的偏好用以您语言撰写的评测计算得出的。",https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1880360/capsule_231x87.jpg?t=1753350642
268910,Cuphead,¥68.00,"[4026, 4562, 1685, 1625, 1756, 3841, 3871]","好评如潮<br>此游戏的 19,460 篇用户评测中有 95% 为好评。<br><br>此产品的总体评价是基于您的偏好用以您语言撰写的评测计算得出的。",https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/268910/capsule_231x87.jpg?t=1709068852
2288630,太鼓之达人 咚咚雷音祭,¥148.80,"[597, 1752, 4182, 3859, 1775, 1621, 4726]","特别好评<br>此游戏的 1,001 篇用户评测中有 84% 为好评。",https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2288630/63479f5409420feae694729008385cf79684e7bb/capsule_231x87_schinese.jpg?t=1764802913
1604270,断箭,¥142.80,"[9, 4684, 5673, 1676, 3813, 1723, 1678]","多半差评<br>此游戏的 3,110 篇用户评测中有 37% 为好评。<br><br>此产品在一个或多个时间段内出现跑题评测活动。这些时间段内的评测已按您的偏好设置不计入此产品的总体评价。<br><br>此产品的总体评价是基于您的偏好用以您语言撰写的评测计算得出的。",https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1604270/22688e592322b3265201734555d664a0bdf7b8e3/capsule_231x87_schinese.jpg?t=1765358942
2109300,Resident Evil 4 逆命殊途,¥50.00,"[19, 21, 4667, 7208, 4345, 1667, 3978]","好评如潮<br>此游戏的 1,407 篇用户评测中有 95% 为好评。<br><br>此产品的总体评价是基于您的偏好用以您语言撰写的评测计算得出的。",https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2109300/capsule_231x87.jpg?t=1728442580
1295660,席德·梅尔的文明VII,¥298.00,"[4364, 3987, 1670, 4168, 599, 6310, 3859]","多半差评<br>此游戏的 5,119 篇用户评测中有 33% 为好评。<br><br>此产品的总体评价是基于您的偏好用以您语言撰写的评测计算得出的。",https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1295660/56f256d5776521616d8842cd435f97b22de655cd/capsule_231x87.jpg?t=1762277940
3024040,Stronghold Crusader: Definitive Edition 要塞十字军东征：决定版,¥57.00,"[9, 3813, 4328, 4172, 220585, 3810, 1643]",特别好评<br>此游戏的 443 篇用户评测中有 88% 为好评。<br><br>此产品的总体评价是基于您的偏好用以您语言撰写的评测计算得出的。,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/3024040/2244856603aad013772c643ccf25c4870bab44e8/capsule_231x87_schinese.jpg?t=1760700009
630940,《猎人：荒野的召唤™》军刀四驱全地形车,¥8.10,"[21, 599, 701, 9564, 3859]","褒贬不一<br>此游戏的 1,553 篇用户评测中有 50% 为好评。",https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/630940/capsule_231x87.jpg?t=1732105325
3315530,Crusader Kings III: All Under Heaven,¥128.00,"[9, 4172, 599, 4364, 122, 3987, 12472]","褒贬不一<br>此游戏的 1,783 篇用户评测中有 69% 为好评。",https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/3315530/97173999bef0c97515cdf157b80c0660c6653bc0/capsule_231x87.jpg?t=1765547126
1689620,BLEACH 魂魄觉醒,¥178.80,"[19, 4085, 6506, 4191, 4608, 1775, 3859]",褒贬不一<br>此游戏的 288 篇用户评测中有 48% 为好评。<br><br>此产品的总体评价是基于您的偏好用以您语言撰写的评测计算得出的。,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1689620/5aa06e4d6894aff71882663362b520cbb0e45e2f/capsule_231x87_schinese.jpg?t=1765454766
2852190,Monster Hunter Stories 3: 命运双龙,¥298.00,"[122, 916648, 4434, 3834, 4195, 21, 4747]",,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2852190/af9b0bc91dba1840bc7229a0a32c96d78eee9f80/capsule_231x87_schinese.jpg?t=1765414720
3609750,整理拾光,¥33.00,"[597, 599, 1698, 10235, 1738, 3871, 4562]",好评如潮<br>此游戏的 707 篇用户评测中有 97% 为好评。,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/3609750/d7b819b145f928680548e46e6b29d5a3287a1bda/capsule_231x87_schinese.jpg?t=1763629224
3263320,Carry The Glass,¥22.00,"[1685, 3859, 5537, 4136, 3843, 21, 1625]","多半好评<br>此游戏的 2,351 篇用户评测中有 76% 为好评。",https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/3263320/ddf1a53ff14f4df38835bf2eb5338fc1cc160bab/capsule_231x87.jpg?t=1760220386
3179730,《幽室鬼牌》（Deck of Haunts）,¥45.60,"[3959, 32322, 7332, 791774, 9, 14139, 1666]",特别好评<br>此游戏的 825 篇用户评测中有 84% 为好评。,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/3179730/a7111279c0f46990e033271248b7ea1890ca02df/capsule_231x87_alt_assets_0.jpg?t=1765545919
2825200,Street Fighter™ 6 - Year 2 Ultimate Pass,¥248.00,"[19, 21, 4736, 1743, 4747, 1773, 3859]",褒贬不一<br>此游戏的 122 篇用户评测中有 69% 为好评。,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2825200/capsule_231x87.jpg?t=1745981650
1366540,戴森球计划,¥70.00,"[255534, 7332, 1755, 1643, 8945, 1695, 599]","好评如潮<br>此游戏的 47,821 篇用户评测中有 98% 为好评。<br><br>此产品的总体评价是基于您的偏好用以您语言撰写的评测计算得出的。",https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1366540/9d26153a55162690721c8b89059a2751bfd51111/capsule_231x87_schinese.jpg?t=1765532615
1341290,我们曾到此永,¥29.92,"[769306, 3843, 1664, 1685, 3859, 4508, 4191]","多半好评<br>此游戏的 2,572 篇用户评测中有 78% 为好评。<br><br>此产品的总体评价是基于您的偏好用以您语言撰写的评测计算得出的。",https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1341290/7176c2e34530b2d6996fbf000c87cae669f1d420/capsule_231x87.jpg?t=1764331788
1338770,狙击手：幽灵战士契约 2,¥11.90,"[1663, 7423, 1687, 1774, 4182, 3859, 4175]","多半好评<br>此游戏的 3,696 篇用户评测中有 79% 为好评。<br><br>此产品的总体评价是基于您的偏好用以您语言撰写的评测计算得出的。",https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1338770/capsule_231x87.jpg?t=1747413239
1333350,天使军团-LSP放置RPG,免费,"[12095, 5611, 6650, 9130, 113, 24904, 7208]","特别好评<br>此游戏的 5,556 篇用户评测中有 80% 为好评。<br><br>此产品的总体评价是基于您的偏好用以您语言撰写的评测计算得出的。",https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1333350/d2d3eee46ec1213afa826fdf106543b5b7845f7f/capsule_231x87.jpg?t=1765787127
594570,全面战争：战锤2,¥208.50,"[9, 1684, 1741, 1676, 4364, 1678, 3859]","特别好评<br>此游戏的 13,848 篇用户评测中有 91% 为好评。<br><br>此产品在一个或多个时间段内出现跑题评测活动。这些时间段内的评测已按您的偏好设置不计入此产品的总体评价。<br><br>此产品的总体评价是基于您的偏好用以您语言撰写的评测计算得出的。",https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/594570/capsule_231x87.jpg?t=1764867559
4165520,《战争传说》扩展包：里格尔的诅咒,¥86.40,"[122, 1695, 1741, 10695, 4172, 21, 1685]",褒贬不一<br>此游戏的 64 篇用户评测中有 64% 为好评。,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/4165520/43ee3daf0f705779f3a327b119cf2ee394bc899b/capsule_231x87.jpg?t=1765463943
2527500,米塔 MiSide,¥52.00,"[1721, 4726, 1742, 1667, 12095, 3839, 4182]","好评如潮<br>此游戏的 38,576 篇用户评测中有 98% 为好评。<br><br>此产品的总体评价是基于您的偏好用以您语言撰写的评测计算得出的。",https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2527500/capsule_231x87_schinese.jpg?t=1761879413
1296830,暖雪 Warm Snow,¥58.00,"[42804, 3959, 6915, 4106, 1716, 3871, 122]","特别好评<br>此游戏的 32,140 篇用户评测中有 92% 为好评。<br><br>此产品的总体评价是基于您的偏好用以您语言撰写的评测计算得出的。",https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1296830/capsule_231x87_schinese.jpg?t=1764904719
2379740,Wizardry Variants Daphne,免费,"[122, 1720, 10695, 4191, 3834, 4342, 1716]",褒贬不一<br>此游戏的 318 篇用户评测中有 49% 为好评。<br><br>此产品的总体评价是基于您的偏好用以您语言撰写的评测计算得出的。,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2379740/586f5711a4d2f23d585f813b1ee3e7e157957f6a/capsule_231x87.jpg?t=1755756569
1334040,Paper Dolls 2 纸人贰,¥20.40,"[1667, 1663, 9551, 1774, 1721, 4106, 3978]","特别好评<br>此游戏的 2,403 篇用户评测中有 84% 为好评。<br><br>此产品的总体评价是基于您的偏好用以您语言撰写的评测计算得出的。",https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1334040/capsule_231x87.jpg?t=1667556590
1169040,奈斯启示录 Necesse,¥58.00,"[1100689, 3859, 3964, 1695, 3810, 1662, 21]","特别好评<br>此游戏的 2,092 篇用户评测中有 84% 为好评。<br><br>此产品的总体评价是基于您的偏好用以您语言撰写的评测计算得出的。",https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1169040/2f1be106fc7f780b2249ed2cee61153ae2fedae7/capsule_231x87_alt_assets_6.jpg?t=1764941486
1568590,Goose Goose Duck,免费,"[3859, 113, 3843, 745697, 3871, 492, 1775]","特别好评<br>此游戏的 40,050 篇用户评测中有 83% 为好评。<br><br>此产品的总体评价是基于您的偏好用以您语言撰写的评测计算得出的。",https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1568590/capsule_231x87.jpg?t=1750955551
242760,The Forest,¥70.00,"[1100689, 1662, 1667, 1695, 1702, 21, 1643]","特别好评<br>此游戏的 68,446 篇用户评测中有 93% 为好评。<br><br>此产品的总体评价是基于您的偏好用以您语言撰写的评测计算得出的。",https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/242760/capsule_231x87.jpg?t=1699381053
552520,Far Cry® 5,¥44.70,"[1695, 4106, 3859, 1685, 1663, 1774, 3834]","褒贬不一<br>此游戏的 21,827 篇用户评测中有 66% 为好评。<br><br>此产品的总体评价是基于您的偏好用以您语言撰写的评测计算得出的。",https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/552520/capsule_231x87.jpg?t=1762190084
1206560,WorldBox - God Simulator,¥76.00,"[3810, 5300, 599, 3964, 220585, 10235, 5363]","特别好评<br>此游戏的 3,506 篇用户评测中有 87% 为好评。<br><br>此产品的总体评价是基于您的偏好用以您语言撰写的评测计算得出的。",https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1206560/capsule_231x87.jpg?t=1727687171
3654560,植物大战僵尸™：重植版,¥98.00,"[1645, 7368, 3841, 4004, 1659, 597, 5708]",褒贬不一<br>此游戏的 922 篇用户评测中有 48% 为好评。<br><br>此产品的总体评价是基于您的偏好用以您语言撰写的评测计算得出的。,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/3654560/e0c2fb45f1a787153aafed3b948a57395d94fe09/capsule_231x87.jpg?t=1763401327
1887840,蟹蟹寻宝奇遇,¥49.00,"[29482, 5395, 4136, 4231, 4195, 4106, 4166]","特别好评<br>此游戏的 4,001 篇用户评测中有 89% 为好评。<br><br>此产品的总体评价是基于您的偏好用以您语言撰写的评测计算得出的。",https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1887840/capsule_231x87_schinese.jpg?t=1748555967
629520,Soundpad,¥22.00,"[87, 1027, 8013, 1621, 24904, 5611, 5186]","好评如潮<br>此软件的 2,600 篇用户评测中有 95% 为好评。<br><br>此产品的总体评价是基于您的偏好用以您语言撰写的评测计算得出的。",https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/629520/capsule_231x87.jpg?t=1760026851
3020510,英雄立志传：三国志,¥68.00,"[493, 599, 9, 122, 1741, 4231, 4364]","特别好评<br>此游戏的 5,249 篇用户评测中有 88% 为好评。<br><br>此产品的总体评价是基于您的偏好用以您语言撰写的评测计算得出的。",https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/3020510/capsule_231x87_schinese.jpg?t=1756968074
1731080,Resident Evil Village - 温特斯家的传续,¥49.00,"[19, 4667, 4345, 1667, 3978, 1697, 3814]",多半好评<br>此游戏的 432 篇用户评测中有 71% 为好评。<br><br>此产品的总体评价是基于您的偏好用以您语言撰写的评测计算得出的。,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1731080/capsule_231x87.jpg?t=1681094960
219740,饥荒,¥24.00,"[1662, 1100689, 1702, 21, 492, 3810, 4182]","好评如潮<br>此游戏的 28,921 篇用户评测中有 96% 为好评。<br><br>此产品的总体评价是基于您的偏好用以您语言撰写的评测计算得出的。",https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/219740/c48c7973b9aba3001209005914b53e676f4f40a5/capsule_231x87_schinese.jpg?t=1763685379
1129580,中世纪王朝,¥69.50,"[1702, 1643, 3859, 1685, 4172, 1662, 1695]","多半好评<br>此游戏的 2,140 篇用户评测中有 73% 为好评。<br><br>此产品的总体评价是基于您的偏好用以您语言撰写的评测计算得出的。",https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1129580/0e5059ddeac278e18ef95500ab27dd452e0d4815/capsule_231x87_alt_assets_34.jpg?t=1765546793
2186680,"Warhammer 40,000: 行商浪人",¥188.00,"[122, 4747, 1741, 9, 4325, 1684, 6426]","特别好评<br>此游戏的 3,048 篇用户评测中有 82% 为好评。<br><br>此产品的总体评价是基于您的偏好用以您语言撰写的评测计算得出的。",https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2186680/ab031cfd5cf227ae2ec17b0ba93c468ec7c06978/capsule_231x87.jpg?t=1762499419
2816950,妖之乡,¥34.80,"[9, 916648, 122, 21, 4726, 1695, 492]","特别好评<br>此游戏的 1,946 篇用户评测中有 89% 为好评。<br><br>此产品的总体评价是基于您的偏好用以您语言撰写的评测计算得出的。",https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2816950/capsule_231x87_schinese.jpg?t=1765091028
393380,Squad,¥168.00,"[4168, 4175, 19, 1663, 3859, 3839, 1774]","褒贬不一<br>此游戏的 22,276 篇用户评测中有 68% 为好评。<br><br>此产品的总体评价是基于您的偏好用以您语言撰写的评测计算得出的。",https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/393380/efed5a21ba5f9e4daf0c20444e7a4e210971c3ac/capsule_231x87_alt_assets_5.jpg?t=1765233660
1392860,小小梦魇3,¥176.88,"[21, 1685, 1667, 3859, 1664, 4166, 3843]",差评如潮<br>此游戏的 973 篇用户评测中有 13% 为好评。<br><br>此产品的总体评价是基于您的偏好用以您语言撰写的评测计算得出的。,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1392860/229fcab408707a58edc8d3063c47052179d5269b/capsule_231x87_schinese.jpg?t=1763129435
1335790,Operation: Tango,¥25.84,"[3843, 1664, 4508, 1685, 21, 597, 3859]","多半好评<br>此游戏的 2,167 篇用户评测中有 79% 为好评。<br><br>此产品的总体评价是基于您的偏好用以您语言撰写的评测计算得出的。",https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1335790/capsule_231x87_schinese.jpg?t=1762781027
489630,"Warhammer 40,000: Gladius - Relics of War",¥15.05,"[9, 12286, 1670, 1741, 1677, 3859, 1717]",特别好评<br>此游戏的 676 篇用户评测中有 82% 为好评。<br><br>此产品的总体评价是基于您的偏好用以您语言撰写的评测计算得出的。,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/489630/capsule_231x87.jpg?t=1765293940
1826140,RimWorld - Biotech,¥92.00,"[220585, 7332, 1662, 9, 599, 4182, 12472]",特别好评<br>此游戏的 254 篇用户评测中有 86% 为好评。<br><br>此产品的总体评价是基于您的偏好用以您语言撰写的评测计算得出的。,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1826140/capsule_231x87.jpg?t=1712946035
1243830,胡闹厨房 全都好吃,¥170.00,"[3859, 3843, 3841, 3920, 597, 599, 5350]","多半好评<br>此游戏的 2,435 篇用户评测中有 72% 为好评。<br><br>此产品的总体评价是基于您的偏好用以您语言撰写的评测计算得出的。",https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1243830/capsule_231x87.jpg?t=1763038379
1794680,Vampire Survivors - 吸血鬼幸存者,¥25.00,"[42804, 4885, 3959, 3964, 4018, 3871, 492]","好评如潮<br>此游戏的 24,672 篇用户评测中有 97% 为好评。<br><br>此产品的总体评价是基于您的偏好用以您语言撰写的评测计算得出的。",https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1794680/capsule_231x87_schinese.jpg?t=1763675244
3600640,逸剑风云决 - 番外扩展包：碧海仙踪,¥28.00,"[122, 492, 9, 21]",多半好评<br>此游戏的 856 篇用户评测中有 79% 为好评。,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/3600640/68d406acff6717b293c184f63e0e1ae4e56228ae/capsule_231x87_schinese.jpg?t=1750300488
622450,《猎人：荒野的召唤™》帐篷及伪装帐篷,¥8.10,"[599, 21, 701, 9564]",褒贬不一<br>此游戏的 542 篇用户评测中有 54% 为好评。,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/622450/capsule_231x87.jpg?t=1746173370
1732190,零 ～濡鸦之巫女～,¥174.30,"[1667, 7208, 12095, 1721, 5611, 6650, 5716]","多半好评<br>此游戏的 2,476 篇用户评测中有 78% 为好评。<br><br>此产品的总体评价是基于您的偏好用以您语言撰写的评测计算得出的。",https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1732190/capsule_231x87_schinese.jpg?t=1765501814
1162750,希克斯之歌,¥69.00,"[493, 4328, 220585, 9, 3810, 4364, 1670]",特别好评<br>此游戏的 337 篇用户评测中有 94% 为好评。<br><br>此产品的总体评价是基于您的偏好用以您语言撰写的评测计算得出的。,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1162750/7824ff8a637dab6844df34535258810cefc97478/capsule_231x87_alt_assets_2.jpg?t=1765230078
3920680,枪火重生 - 古木灵歌,¥21.60,"[19, 21, 122, 492, 1663, 3959]",多半好评<br>此游戏的 210 篇用户评测中有 77% 为好评。,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/3920680/67c4c5a3330c49286e211122b996deaf745220f4/capsule_231x87_schinese.jpg?t=1761187866
2362060,CODE VEIN 噬血代码 II,¥268.00,"[19, 122, 29482, 4231, 4434, 4182, 4085]",,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2362060/a5146fbf572407cdea50a7a313c160e589354c9e/capsule_231x87_schinese.jpg?t=1765270484
2101960,时间旅者：重生曙光,¥176.25,"[3978, 1667, 3942, 3814, 3993, 4026, 4166]",特别好评<br>此游戏的 393 篇用户评测中有 80% 为好评。<br><br>此产品的总体评价是基于您的偏好用以您语言撰写的评测计算得出的。,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2101960/a9c0e9e0e5ed7b191b8efc25d496003c4296bc76/capsule_231x87.jpg?t=1765457272
1432050,小人物拯救世界 Nobody Saves the World,¥27.60,"[4182, 492, 1685, 3859, 19, 1646, 21]","特别好评<br>此游戏的 1,561 篇用户评测中有 88% 为好评。<br><br>此产品的总体评价是基于您的偏好用以您语言撰写的评测计算得出的。",https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1432050/437d7fbd083873505a2e9f04e837d762d5182406/capsule_231x87_schinese.jpg?t=1764951926
2322660,生死狙击（国际版）,免费,"[113, 1663, 19, 128, 1775, 1774, 4191]","褒贬不一<br>此游戏的 1,308 篇用户评测中有 66% 为好评。",https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2322660/capsule_231x87_schinese.jpg?t=1762151383
2934220,Monsters are Coming! Rock & Road,¥36.00,"[1645, 4885, 42804, 3959, 7332, 4182, 5154]","多半好评<br>此游戏的 1,509 篇用户评测中有 75% 为好评。",https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2934220/1a0d70ba8fbf1c6a1b1fd5092ad6c19af8435ce3/capsule_231x87.jpg?t=1764782113
2016590,越来越黑暗 Dark and Darker,免费,"[493, 1720, 3859, 4236, 4172, 1775, 1199779]","褒贬不一<br>此游戏的 6,984 篇用户评测中有 51% 为好评。<br><br>此产品的总体评价是基于您的偏好用以您语言撰写的评测计算得出的。",https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2016590/capsule_231x87.jpg?t=1761550505
1584090,东方夜雀食堂 - Touhou Mystia's Izakaya,¥38.00,"[3964, 597, 599, 122, 16689, 180368, 4085]","好评如潮<br>此游戏的 20,951 篇用户评测中有 98% 为好评。<br><br>此产品在一个或多个时间段内出现跑题评测活动。这些时间段内的评测已按您的偏好设置不计入此产品的总体评价。<br><br>此产品的总体评价是基于您的偏好用以您语言撰写的评测计算得出的。",https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1584090/capsule_231x87.jpg?t=1754756547
